txn_id,posting_date,accrual_date,entity,cost_centre,account_code,amount,currency,vendor_id,doc_ref,approval_ref,memo
T005691,2024-08-31,2024-08-29,MI-CA,OPS-CA,6240,256.89,CAD,V1036,INV-2024-005691,,ground transport San Francisco
T005709,2024-08-31,2024-08-30,MI-CA,OPS-CA,6510,5829.42,CAD,V1027,INV-2024-005709,,subscription renewal
T006989,2024-08-31,2024-08-30,MI-CA,SGA-CA,6120,18957.51,CAD,,INV-2024-006989,,employer contributions - period 2024-08
T007011,2024-08-31,2024-08-29,MI-CA,SGA-CA,6820,6204.88,CAD,V1019,INV-2024-007011,,FX and transfer fees
T010644,2024-08-31,2024-08-29,MI-NL,SGA-EU,6230,158.91,EUR,V1037,INV-2024-010644,,team meals Toronto
T010678,2024-08-31,2024-08-29,MI-NL,SGA-EU,6510,546.96,EUR,V1027,INV-2024-010678,,subscription renewal
T003376,2024-09-01,2024-08-29,MI-US,SGA-US,6230,207.12,USD,V1037,INV-2024-003376,,team meals Chicago
T003460,2024-09-01,2024-09-01,MI-US,SGA-US,6510,4361.49,USD,V1027,INV-2024-003460,,subscription renewal
T004549,2024-09-01,2024-09-01,MI-US,MKT-US,6720,24891.84,USD,V1013,INV-2024-004549,,exhibition fees
T005695,2024-09-01,2024-08-31,MI-CA,OPS-CA,6120,31936.08,CAD,,INV-2024-005695,,employer contributions - period 2024-08
T005707,2024-09-01,2024-08-31,MI-CA,OPS-CA,6430,1793.94,CAD,V1251,INV-2024-005707,,systems advisory
T005710,2024-09-01,2024-08-31,MI-CA,OPS-CA,6510,1649.63,CAD,V1007,INV-2024-005710,,subscription renewal
T006988,2024-09-01,2024-08-30,MI-CA,SGA-CA,6120,9273.98,CAD,,INV-2024-006988,,employer contributions - period 2024-08
T008270,2024-09-01,2024-08-31,MI-NL,OPS-EU,6220,425.35,EUR,V1002,INV-2024-008270,,"hotel - 3 nights, Chicago"
T008274,2024-09-01,2024-08-30,MI-NL,OPS-EU,6230,298.57,EUR,V1037,INV-2024-008274,,team meals Milwaukee
T008287,2024-09-01,2024-08-31,MI-NL,OPS-EU,6320,1587.06,EUR,V1009,INV-2024-008287,,utilities - 2024-08
T008304,2024-09-01,2024-08-31,MI-NL,OPS-EU,6620,12917.15,EUR,V1130,INV-2024-008304,,customer delivery
T009425,2024-09-01,2024-08-30,MI-NL,ENG-EU,6130,5809.84,EUR,V1010,INV-2024-009425,,temporary operations cover
T010663,2024-09-01,2024-08-31,MI-NL,SGA-EU,6130,3880.24,EUR,V1012,INV-2024-010663,,contract engineer - 2024-08
T010664,2024-09-01,2024-08-30,MI-NL,SGA-EU,6310,27820.67,EUR,V1017,INV-2024-010664,,monthly rent
T010685,2024-09-01,2024-08-29,MI-NL,SGA-EU,6530,2882.06,EUR,V1032,INV-2024-010685,,cloud hosting - 2024-08
T001066,2024-09-02,2024-09-02,MI-US,OPS-AMER,6430,1125.99,USD,V1203,INV-2024-001066,,consulting - 2024-09
T002223,2024-09-02,2024-09-02,MI-US,ENG-US,6830,694.86,USD,V1037,INV-2024-002223,,sundry expenses - 2024-09
T003409,2024-09-02,2024-08-31,MI-US,SGA-US,6510,7612.13,USD,V1027,INV-2024-003409,,subscription renewal
T003410,2024-09-02,2024-08-31,MI-US,SGA-US,6510,5804.89,USD,V1007,INV-2024-003410,,seat licences - 2024-08
T003427,2024-09-02,2024-09-02,MI-US,SGA-US,6230,350.93,USD,V1037,INV-2024-003427,,team meals Leuven
T003466,2024-09-02,2024-09-02,MI-US,SGA-US,6830,4018.62,USD,V1037,INV-2024-003466,,sundry expenses - 2024-09
T004486,2024-09-02,2024-08-31,MI-US,MKT-US,6240,143.34,USD,V1036,INV-2024-004486,,ground transport Chicago
T004491,2024-09-02,2024-08-31,MI-US,MKT-US,6120,8347.99,USD,,INV-2024-004491,,employer contributions - period 2024-08
T005755,2024-09-02,2024-09-01,MI-CA,OPS-CA,6330,1634.67,CAD,V1035,INV-2024-005755,,planned maintenance
T006983,2024-09-02,2024-08-30,MI-CA,SGA-CA,6240,323.95,CAD,V1036,INV-2024-006983,,ground transport Milwaukee
T008361,2024-09-02,2024-09-02,MI-NL,OPS-EU,6620,4268.69,EUR,V1023,INV-2024-008361,,outbound freight - 2024-09
T009486,2024-09-02,2024-09-02,MI-NL,ENG-EU,6530,18522.73,EUR,V1032,INV-2024-009486,,cloud hosting - 2024-09
T010650,2024-09-02,2024-08-30,MI-NL,SGA-EU,6230,1929.64,EUR,V1002,INV-2024-010650,AP-2024-9331,client entertainment Leuven
T010655,2024-09-02,2024-08-31,MI-NL,SGA-EU,6240,213.3,EUR,V1036,INV-2024-010655,,ground transport Zurich
T010701,2024-09-02,2024-09-02,MI-NL,SGA-EU,6240,65.41,EUR,V1036,INV-2024-010701,,ground transport Utrecht
T001062,2024-09-03,2024-09-02,MI-US,OPS-AMER,6330,2004.5,USD,V1035,INV-2024-001062,,HVAC service
T002200,2024-09-03,2024-09-01,MI-US,ENG-US,6130,7689.72,USD,V1010,INV-2024-002200,,contract engineer - 2024-09
T003437,2024-09-03,2024-09-02,MI-US,SGA-US,6110,109874.0,USD,,INV-2024-003437,,payroll run - period 2024-09
T004490,2024-09-03,2024-08-31,MI-US,MKT-US,6110,18552.42,USD,,INV-2024-004490,,payroll run - period 2024-08
T004537,2024-09-03,2024-09-01,MI-US,MKT-US,6130,4272.67,USD,V1010,INV-2024-004537,,temporary operations cover
T005682,2024-09-03,2024-08-31,MI-CA,OPS-CA,6210,460.9,CAD,V1002,INV-2024-005682,,"airfare Leuven, economy"
T005761,2024-09-03,2024-09-01,MI-CA,OPS-CA,6520,6686.95,CAD,V1004,INV-2024-005761,,test equipment
T005765,2024-09-03,2024-09-01,MI-CA,OPS-CA,6610,42748.79,CAD,V1021,INV-2024-005765,,inbound freight - 2024-09
T005775,2024-09-03,2024-09-01,MI-CA,OPS-CA,6830,1450.39,CAD,V1034,INV-2024-005775,,office supplies
T006971,2024-09-03,2024-08-31,MI-CA,SGA-CA,6230,159.65,CAD,V1002,INV-2024-006971,,team meals Toronto
T007071,2024-09-03,2024-09-02,MI-CA,SGA-CA,6830,1646.95,CAD,V1037,INV-2024-007071,,sundry expenses - 2024-09
T001046,2024-09-04,2024-09-01,MI-US,OPS-AMER,6240,44.82,USD,V1036,INV-2024-001046,,ground transport Rotterdam
T001067,2024-09-04,2024-09-02,MI-US,OPS-AMER,6430,2435.06,USD,V1029,INV-2024-001067,,systems advisory
T001073,2024-09-04,2024-09-04,MI-US,OPS-AMER,6610,8545.94,USD,V1030,INV-2024-001073,,inbound freight - 2024-09
T002186,2024-09-04,2024-09-02,MI-US,ENG-US,6230,1490.65,USD,V1037,INV-2024-002186,AP-2024-1926,client entertainment Hartford
T002209,2024-09-04,2024-09-04,MI-US,ENG-US,6430,8394.78,USD,V1029,INV-2024-002209,,advisory - process review
T003453,2024-09-04,2024-09-04,MI-US,SGA-US,6420,3664.82,USD,V1031,INV-2024-003453,,IP counsel
T005735,2024-09-04,2024-09-04,MI-CA,OPS-CA,6220,314.94,CAD,V1002,INV-2024-005735,,"hotel - 1 nights, San Francisco"
T008356,2024-09-04,2024-09-03,MI-NL,OPS-EU,6610,8151.59,EUR,V1018,INV-2024-008356,,customs and duty
T008364,2024-09-04,2024-09-04,MI-NL,OPS-EU,6630,2961.37,EUR,V1021,INV-2024-008364,,expedited freight
T009470,2024-09-04,2024-09-04,MI-NL,ENG-EU,6320,588.72,EUR,V1009,INV-2024-009470,,utilities - 2024-09
T009473,2024-09-04,2024-09-01,MI-NL,ENG-EU,6330,858.26,EUR,V1020,INV-2024-009473,,planned maintenance
T010707,2024-09-04,2024-09-03,MI-NL,SGA-EU,6240,229.66,EUR,V1036,INV-2024-010707,,ground transport Milwaukee
T510902,2024-09-04,2024-08-24,MI-CA,OPS-CA,6610,-4094.8,CAD,V1018,CM-2024-005716,,credit memo - reversal of INV-2024-005716
T001030,2024-09-05,2024-09-02,MI-US,OPS-AMER,6210,1017.61,USD,V1002,INV-2024-001030,AP-2024-6009,"airfare Eindhoven, economy"
T002180,2024-09-05,2024-09-05,MI-US,ENG-US,6210,975.43,USD,V1036,INV-2024-002180,,"airfare Hartford, economy"
T003450,2024-09-05,2024-09-04,MI-US,SGA-US,6410,1639.31,USD,V1005,INV-2024-003450,,tax compliance
T003451,2024-09-05,2024-09-03,MI-US,SGA-US,6410,5420.54,USD,V1005,INV-2024-003451,,tax compliance
T003457,2024-09-05,2024-09-02,MI-US,SGA-US,6430,3032.97,USD,V1026,INV-2024-003457,,consulting - 2024-09
T004516,2024-09-05,2024-09-02,MI-US,MKT-US,6220,506.96,USD,V1002,INV-2024-004516,,"hotel - 3 nights, Hartford"
T004527,2024-09-05,2024-09-05,MI-US,MKT-US,6240,258.61,USD,V1008,INV-2024-004527,,ground transport San Francisco
T005737,2024-09-05,2024-09-05,MI-CA,OPS-CA,6230,239.85,CAD,V1002,INV-2024-005737,,team meals Toronto
T005759,2024-09-05,2024-09-04,MI-CA,OPS-CA,6510,3069.99,CAD,V1007,INV-2024-005759,,seat licences - 2024-09
T005762,2024-09-05,2024-09-05,MI-CA,OPS-CA,6530,3960.55,CAD,V1007,INV-2024-005762,,cloud hosting - 2024-09
T005772,2024-09-05,2024-09-04,MI-CA,OPS-CA,6630,9324.6,CAD,V1042,INV-2024-005772,,air freight - urgent
T007045,2024-09-05,2024-09-05,MI-CA,SGA-CA,6310,24751.23,CAD,V1003,INV-2024-007045,,monthly rent
T009472,2024-09-05,2024-09-05,MI-NL,ENG-EU,6330,1573.96,EUR,V1035,INV-2024-009472,,repair - packaging line
T010696,2024-09-05,2024-09-04,MI-NL,SGA-EU,6220,160.25,EUR,V1002,INV-2024-010696,,"hotel - 1 nights, San Francisco"
T010715,2024-09-05,2024-09-03,MI-NL,SGA-EU,6310,25794.18,EUR,V1003,INV-2024-010715,,monthly rent
T010724,2024-09-05,2024-09-03,MI-NL,SGA-EU,6420,7577.11,EUR,V1011,INV-2024-010724,,legal advice - commercial
T001038,2024-09-06,2024-09-06,MI-US,OPS-AMER,6220,423.71,USD,V1002,INV-2024-001038,,"hotel - 4 nights, Leuven"
T001042,2024-09-06,2024-09-03,MI-US,OPS-AMER,6230,188.99,USD,V1037,INV-2024-001042,,team meals Toronto
T001050,2024-09-06,2024-09-04,MI-US,OPS-AMER,6110,121713.5,USD,,INV-2024-001050,,payroll run - period 2024-09
T001079,2024-09-06,2024-09-06,MI-US,OPS-AMER,6620,44161.93,USD,V1030,INV-2024-001079,,customer delivery
T001082,2024-09-06,2024-09-05,MI-US,OPS-AMER,6630,4793.34,USD,V1021,INV-2024-001082,,expedited air freight - Line 3 tooling failure
T004510,2024-09-06,2024-09-03,MI-US,MKT-US,6210,488.27,USD,V1002,INV-2024-004510,,"airfare London, economy"
T007037,2024-09-06,2024-09-04,MI-CA,SGA-CA,6240,316.08,CAD,V1008,INV-2024-007037,,ground transport New York
T007047,2024-09-06,2024-09-03,MI-CA,SGA-CA,6320,3403.81,CAD,V1033,INV-2024-007047,,utilities - 2024-09
T008336,2024-09-06,2024-09-06,MI-NL,OPS-EU,6320,4568.53,EUR,V1009,INV-2024-008336,,utilities - 2024-09
T008362,2024-09-06,2024-09-06,MI-NL,OPS-EU,6620,14356.92,EUR,V1030,INV-2024-008362,,customer delivery
T009467,2024-09-06,2024-09-06,MI-NL,ENG-EU,6130,10481.82,EUR,V1010,INV-2024-009467,,temporary operations cover
T009479,2024-09-06,2024-09-06,MI-NL,ENG-EU,6510,7395.49,EUR,V1007,INV-2024-009479,,subscription renewal
T001056,2024-09-07,2024-09-04,MI-US,OPS-AMER,6310,60846.84,USD,V1003,INV-2024-001056,,monthly rent
T002188,2024-09-07,2024-09-05,MI-US,ENG-US,6230,1447.16,USD,V1002,INV-2024-002188,AP-2024-6059,client entertainment Cleveland
T002194,2024-09-07,2024-09-07,MI-US,ENG-US,6240,281.0,USD,V1036,INV-2024-002194,,ground transport New York
T004520,2024-09-07,2024-09-04,MI-US,MKT-US,6230,93.47,USD,V1002,INV-2024-004520,,team meals Cleveland
T004522,2024-09-07,2024-09-04,MI-US,MKT-US,6230,1743.31,USD,V1037,INV-2024-004522,AP-2024-7943,client entertainment Utrecht
T005752,2024-09-07,2024-09-07,MI-CA,OPS-CA,6320,1789.39,CAD,V1033,INV-2024-005752,,utilities - 2024-09
T007027,2024-09-07,2024-09-06,MI-CA,SGA-CA,6230,2025.28,CAD,V1037,INV-2024-007027,AP-2024-3089,client entertainment Zurich
T009447,2024-09-07,2024-09-06,MI-NL,ENG-EU,6220,161.16,EUR,V1002,INV-2024-009447,,"hotel - 1 nights, Zurich"
T009456,2024-09-07,2024-09-05,MI-NL,ENG-EU,6230,2188.1,EUR,V1002,INV-2024-009456,AP-2024-1234,client entertainment Eindhoven
T010693,2024-09-07,2024-09-05,MI-NL,SGA-EU,6220,334.73,EUR,V1025,INV-2024-010693,,"hotel - 2 nights, New York"
T010719,2024-09-07,2024-09-04,MI-NL,SGA-EU,6410,1915.95,EUR,V1005,INV-2024-010719,,audit fees - interim
T010722,2024-09-07,2024-09-06,MI-NL,SGA-EU,6420,3251.96,EUR,V1031,INV-2024-010722,,legal advice - commercial
T002183,2024-09-08,2024-09-08,MI-US,ENG-US,6220,467.84,USD,V1025,INV-2024-002183,,"hotel - 3 nights, Amsterdam"
T002201,2024-09-08,2024-09-08,MI-US,ENG-US,6130,9599.76,USD,V1012,INV-2024-002201,,temporary operations cover
T002211,2024-09-08,2024-09-05,MI-US,ENG-US,6430,6706.75,USD,V1203,INV-2024-002211,,advisory - process review
T003449,2024-09-08,2024-09-05,MI-US,SGA-US,6410,4078.22,USD,V1005,INV-2024-003449,,audit fees - interim
T003452,2024-09-08,2024-09-05,MI-US,SGA-US,6420,4516.74,USD,V1011,INV-2024-003452,,IP counsel
T003459,2024-09-08,2024-09-07,MI-US,SGA-US,6510,7606.91,USD,V1027,INV-2024-003459,,seat licences - 2024-09
T004509,2024-09-08,2024-09-05,MI-US,MKT-US,6210,2918.93,USD,V1002,INV-2024-004509,AP-2024-1792,"airfare Boston return, business"
T004539,2024-09-08,2024-09-05,MI-US,MKT-US,6510,1306.69,USD,V1007,INV-2024-004539,,subscription renewal
T005745,2024-09-08,2024-09-05,MI-CA,OPS-CA,6120,20296.12,CAD,,INV-2024-005745,,employer contributions - period 2024-09
T005766,2024-09-08,2024-09-05,MI-CA,OPS-CA,6620,15136.58,CAD,V1021,INV-2024-005766,,customer delivery
T007033,2024-09-08,2024-09-06,MI-CA,SGA-CA,6240,146.49,CAD,V1036,INV-2024-007033,,ground transport Utrecht
T007054,2024-09-08,2024-09-07,MI-CA,SGA-CA,6420,2348.02,CAD,V1011,INV-2024-007054,,legal advice - commercial
T007060,2024-09-08,2024-09-08,MI-CA,SGA-CA,6510,2856.43,CAD,V1027,INV-2024-007060,,seat licences - 2024-09
T008342,2024-09-08,2024-09-05,MI-NL,OPS-EU,6330,5778.19,EUR,V1035,INV-2024-008342,,planned maintenance
T008344,2024-09-08,2024-09-07,MI-NL,OPS-EU,6430,6162.7,EUR,V1251,INV-2024-008344,,systems advisory
T008357,2024-09-08,2024-09-06,MI-NL,OPS-EU,6620,11772.34,EUR,V1030,INV-2024-008357,,customer delivery
T009468,2024-09-08,2024-09-05,MI-NL,ENG-EU,6130,6910.82,EUR,V1012,INV-2024-009468,,temporary operations cover
T009471,2024-09-08,2024-09-05,MI-NL,ENG-EU,6320,3583.2,EUR,V1009,INV-2024-009471,,utilities - 2024-09
T001049,2024-09-09,2024-09-06,MI-US,OPS-AMER,6240,136.71,USD,V1036,INV-2024-001049,,ground transport London
T001061,2024-09-09,2024-09-09,MI-US,OPS-AMER,6330,9134.13,USD,V1035,INV-2024-001061,,planned maintenance
T001077,2024-09-09,2024-09-09,MI-US,OPS-AMER,6610,17279.36,USD,V1018,INV-2024-001077,,customs and duty
T001080,2024-09-09,2024-09-09,MI-US,OPS-AMER,6620,34709.07,USD,V1042,INV-2024-001080,,outbound freight - 2024-09
T001084,2024-09-09,2024-09-09,MI-US,OPS-AMER,6810,6783.37,USD,V1016,INV-2024-001084,,insurance premium instalment
T002181,2024-09-09,2024-09-06,MI-US,ENG-US,6220,945.43,USD,V1025,INV-2024-002181,,"hotel - 4 nights, Amsterdam"
T002206,2024-09-09,2024-09-06,MI-US,ENG-US,6320,2937.69,USD,V1033,INV-2024-002206,,utilities - 2024-09
T005733,2024-09-09,2024-09-09,MI-CA,OPS-CA,6210,774.69,CAD,V1036,INV-2024-005733,,"airfare Leuven, economy"
T005757,2024-09-09,2024-09-09,MI-CA,OPS-CA,6430,3595.48,CAD,V1203,INV-2024-005757,,systems advisory
T007021,2024-09-09,2024-09-09,MI-CA,SGA-CA,6220,965.32,CAD,V1025,INV-2024-007021,,"hotel - 5 nights, Hartford"
T007043,2024-09-09,2024-09-07,MI-CA,SGA-CA,6130,1422.31,CAD,V1006,INV-2024-007043,,temporary operations cover
T007048,2024-09-09,2024-09-07,MI-CA,SGA-CA,6330,1902.02,CAD,V1020,INV-2024-007048,,HVAC service
T007062,2024-09-09,2024-09-06,MI-CA,SGA-CA,6510,4775.04,CAD,V1022,INV-2024-007062,,subscription renewal
T008323,2024-09-09,2024-09-07,MI-NL,OPS-EU,6230,1859.71,EUR,V1037,INV-2024-008323,AP-2024-8128,client entertainment Milwaukee
T009443,2024-09-09,2024-09-08,MI-NL,ENG-EU,6210,5189.94,EUR,V1002,INV-2024-009443,AP-2024-7749,"airfare Toronto return, business"
T009453,2024-09-09,2024-09-09,MI-NL,ENG-EU,6230,275.47,EUR,V1002,INV-2024-009453,,team meals Calgary
T009458,2024-09-09,2024-09-09,MI-NL,ENG-EU,6240,82.08,EUR,V1036,INV-2024-009458,,ground transport Eindhoven
T009474,2024-09-09,2024-09-07,MI-NL,ENG-EU,6430,7688.47,EUR,V1026,INV-2024-009474,,advisory - process review
T009476,2024-09-09,2024-09-06,MI-NL,ENG-EU,6510,11104.3,EUR,V1007,INV-2024-009476,,seat licences - 2024-09
T009487,2024-09-09,2024-09-09,MI-NL,ENG-EU,6830,1778.35,EUR,V1034,INV-2024-009487,,office supplies
T010714,2024-09-09,2024-09-09,MI-NL,SGA-EU,6130,2067.81,EUR,V1012,INV-2024-010714,,contract engineer - 2024-09
T001033,2024-09-10,2024-09-07,MI-US,OPS-AMER,6210,652.33,USD,V1036,INV-2024-001033,,"airfare Zurich, economy"
T001058,2024-09-10,2024-09-08,MI-US,OPS-AMER,6320,3382.66,USD,V1033,INV-2024-001058,,utilities - 2024-09
T001060,2024-09-10,2024-09-08,MI-US,OPS-AMER,6330,6704.42,USD,V1020,INV-2024-001060,,HVAC service
T001076,2024-09-10,2024-09-10,MI-US,OPS-AMER,6610,16741.5,USD,V1021,INV-2024-001076,,customs and duty
T003417,2024-09-10,2024-09-09,MI-US,SGA-US,6210,1019.61,USD,V1036,INV-2024-003417,AP-2024-2721,"airfare London, economy"
T004526,2024-09-10,2024-09-08,MI-US,MKT-US,6230,2084.72,USD,V1037,INV-2024-004526,AP-2024-1065,client entertainment Chicago
T005747,2024-09-10,2024-09-09,MI-CA,OPS-CA,6130,4849.39,CAD,V1010,INV-2024-005747,,temporary operations cover
T007022,2024-09-10,2024-09-07,MI-CA,SGA-CA,6220,1060.12,CAD,V1025,INV-2024-007022,AP-2024-1546,"hotel - 5 nights, Toronto"
T008352,2024-09-10,2024-09-07,MI-NL,OPS-EU,6610,22092.94,EUR,V1018,INV-2024-008352,,customs and duty
T009455,2024-09-10,2024-09-10,MI-NL,ENG-EU,6230,288.37,EUR,V1037,INV-2024-009455,,team meals New York
T010718,2024-09-10,2024-09-08,MI-NL,SGA-EU,6410,2769.12,EUR,V1005,INV-2024-010718,,audit fees - interim
T001069,2024-09-11,2024-09-10,MI-US,OPS-AMER,6510,2357.86,USD,V1022,INV-2024-001069,,subscription renewal
T003423,2024-09-11,2024-09-10,MI-US,SGA-US,6220,351.42,USD,V1025,INV-2024-003423,,"hotel - 3 nights, Rotterdam"
T003444,2024-09-11,2024-09-10,MI-US,SGA-US,6310,26880.17,USD,V1003,INV-2024-003444,,monthly rent
T003461,2024-09-11,2024-09-10,MI-US,SGA-US,6520,4674.32,USD,V1004,INV-2024-003461,,laptops and peripherals
T004541,2024-09-11,2024-09-09,MI-US,MKT-US,6510,322.62,USD,V1007,INV-2024-004541,,subscription renewal
T005742,2024-09-11,2024-09-10,MI-CA,OPS-CA,6240,412.88,CAD,V1008,INV-2024-005742,,ground transport Utrecht
T005753,2024-09-11,2024-09-09,MI-CA,OPS-CA,6320,2156.2,CAD,V1009,INV-2024-005753,,utilities - 2024-09
T007020,2024-09-11,2024-09-09,MI-CA,SGA-CA,6210,736.72,CAD,V1036,INV-2024-007020,,"airfare Utrecht, economy"
T008322,2024-09-11,2024-09-10,MI-NL,OPS-EU,6220,486.63,EUR,V1002,INV-2024-008322,,"hotel - 4 nights, Hartford"
T008327,2024-09-11,2024-09-08,MI-NL,OPS-EU,6240,126.39,EUR,V1036,INV-2024-008327,,ground transport Toronto
T008346,2024-09-11,2024-09-11,MI-NL,OPS-EU,6510,4199.64,EUR,V1022,INV-2024-008346,,seat licences - 2024-09
T009448,2024-09-11,2024-09-08,MI-NL,ENG-EU,6220,277.72,EUR,V1025,INV-2024-009448,,"hotel - 2 nights, Leuven"
T010668,2024-09-11,2024-08-29,MI-NL,SGA-EU,6410,3231.92,EUR,V1005,INV-2024-010668,,tax compliance
T010703,2024-09-11,2024-09-10,MI-NL,SGA-EU,6240,141.96,EUR,V1008,INV-2024-010703,,ground transport New York
T010705,2024-09-11,2024-09-09,MI-NL,SGA-EU,6240,180.45,EUR,V1036,INV-2024-010705,,ground transport Eindhoven
T001053,2024-09-12,2024-09-10,MI-US,OPS-AMER,6120,11201.91,USD,,INV-2024-001053,,employer contributions - period 2024-09
T002196,2024-09-12,2024-09-11,MI-US,ENG-US,6110,57507.5,USD,,INV-2024-002196,,semi-monthly payroll run
T002207,2024-09-12,2024-09-09,MI-US,ENG-US,6330,3107.03,USD,V1020,INV-2024-002207,,planned maintenance
T002221,2024-09-12,2024-09-12,MI-US,ENG-US,6530,6450.33,USD,V1032,INV-2024-002221,,compute and storage
T003434,2024-09-12,2024-09-12,MI-US,SGA-US,6240,151.95,USD,V1008,INV-2024-003434,,ground transport Winnipeg
T003442,2024-09-12,2024-09-10,MI-US,SGA-US,6130,2349.33,USD,V1010,INV-2024-003442,,temporary operations cover
T004521,2024-09-12,2024-09-12,MI-US,MKT-US,6230,258.89,USD,V1002,INV-2024-004521,,team meals Calgary
T004523,2024-09-12,2024-09-11,MI-US,MKT-US,6230,342.39,USD,V1002,INV-2024-004523,,team meals London
T004542,2024-09-12,2024-09-09,MI-US,MKT-US,6520,1398.53,USD,V1028,INV-2024-004542,,test equipment
T004551,2024-09-12,2024-09-12,MI-US,MKT-US,6830,1265.14,USD,V1034,INV-2024-004551,,office supplies
T005767,2024-09-12,2024-09-11,MI-CA,OPS-CA,6620,9880.8,CAD,V1030,INV-2024-005767,,customer delivery
T007015,2024-09-12,2024-09-12,MI-CA,SGA-CA,6210,1147.45,CAD,V1036,INV-2024-007015,AP-2024-1534,"airfare Winnipeg, economy"
T007032,2024-09-12,2024-09-09,MI-CA,SGA-CA,6240,118.39,CAD,V1036,INV-2024-007032,,ground transport New York
T007041,2024-09-12,2024-09-11,MI-CA,SGA-CA,6120,21775.72,CAD,,INV-2024-007041,,employer contributions - period 2024-09
T007058,2024-09-12,2024-09-09,MI-CA,SGA-CA,6430,1873.45,CAD,V1026,INV-2024-007058,,advisory - process review
T008316,2024-09-12,2024-09-11,MI-NL,OPS-EU,6210,384.59,EUR,V1002,INV-2024-008316,,"airfare Winnipeg, economy"
T008317,2024-09-12,2024-09-10,MI-NL,OPS-EU,6210,244.56,EUR,V1036,INV-2024-008317,,"airfare Milwaukee, economy"
T008337,2024-09-12,2024-09-11,MI-NL,OPS-EU,6320,2632.89,EUR,V1009,INV-2024-008337,,utilities - 2024-09
T009461,2024-09-12,2024-09-10,MI-NL,ENG-EU,6120,16612.45,EUR,,INV-2024-009461,,employer contributions - period 2024-09
T009478,2024-09-12,2024-09-12,MI-NL,ENG-EU,6510,3680.01,EUR,V1007,INV-2024-009478,,seat licences - 2024-09
T009484,2024-09-12,2024-09-12,MI-NL,ENG-EU,6530,5587.99,EUR,V1032,INV-2024-009484,,cloud hosting - 2024-09
T010731,2024-09-12,2024-09-10,MI-NL,SGA-EU,6510,3384.77,EUR,V1022,INV-2024-010731,,subscription renewal
T001052,2024-09-13,2024-09-12,MI-US,OPS-AMER,6120,28547.83,USD,,INV-2024-001052,,employer contributions - period 2024-09
T002214,2024-09-13,2024-09-13,MI-US,ENG-US,6510,8714.78,USD,V1007,INV-2024-002214,,subscription renewal
T003433,2024-09-13,2024-09-12,MI-US,SGA-US,6240,160.68,USD,V1008,INV-2024-003433,,ground transport Milwaukee
T003464,2024-09-13,2024-09-11,MI-US,SGA-US,6820,802.85,USD,V1015,INV-2024-003464,,FX and transfer fees
T004525,2024-09-13,2024-09-11,MI-US,MKT-US,6230,2590.94,USD,V1002,INV-2024-004525,,client entertainment Calgary
T007052,2024-09-13,2024-09-12,MI-CA,SGA-CA,6410,6897.59,CAD,V1005,INV-2024-007052,,audit fees - interim
T008348,2024-09-13,2024-09-11,MI-NL,OPS-EU,6520,3632.24,EUR,V1251,INV-2024-008348,,laptops and peripherals
T009450,2024-09-13,2024-09-11,MI-NL,ENG-EU,6230,505.09,EUR,V1037,INV-2024-009450,,client entertainment Chicago
T009465,2024-09-13,2024-09-10,MI-NL,ENG-EU,6130,4570.66,EUR,V1012,INV-2024-009465,,temporary operations cover
T009466,2024-09-13,2024-09-10,MI-NL,ENG-EU,6130,11443.54,EUR,V1012,INV-2024-009466,,contract engineer - 2024-09
T009485,2024-09-13,2024-09-10,MI-NL,ENG-EU,6530,7884.89,EUR,V1007,INV-2024-009485,,compute and storage
T010695,2024-09-13,2024-09-13,MI-NL,SGA-EU,6220,423.94,EUR,V1025,INV-2024-010695,,"hotel - 4 nights, Leuven"
T010698,2024-09-13,2024-09-13,MI-NL,SGA-EU,6230,146.99,EUR,V1037,INV-2024-010698,,team meals San Francisco
T010735,2024-09-13,2024-09-11,MI-NL,SGA-EU,6820,2731.63,EUR,V1019,INV-2024-010735,,bank charges - 2024-09
T001032,2024-09-14,2024-09-13,MI-US,OPS-AMER,6210,760.97,USD,V1002,INV-2024-001032,,"airfare Eindhoven, economy"
T003416,2024-09-14,2024-09-14,MI-US,SGA-US,6210,887.74,USD,V1036,INV-2024-003416,,"airfare Rotterdam, economy"
T003430,2024-09-14,2024-09-11,MI-US,SGA-US,6230,324.38,USD,V1037,INV-2024-003430,,team meals Rotterdam
T003431,2024-09-14,2024-09-12,MI-US,SGA-US,6240,78.73,USD,V1036,INV-2024-003431,,ground transport New York
T003448,2024-09-14,2024-09-12,MI-US,SGA-US,6410,996.75,USD,V1005,INV-2024-003448,,tax compliance
